StartTime_[LST],EndTime_[LST],WindSpeed_[m/s],WindDirection_[degrees],RH_[percent],T(ambient)_[C],P(barometric)_[mmHG],T(shelter)_[C],SolarRadiation_[W/m2],VOC(pid)_[ppbV],PM2.5(LTP)_[ug/m3],PM10(LTP)_[ug/m3],CO2_[ppmV],CH4_[ppmV],NO_[ppbV],NO2_[ppbV],NOx_[ppbV],O3_[ppbV]
02/12/2020 6:44:00,02/12/2020 6:44:59,0.6,202.6,43,-0.6,622.567,21.2,1,,1.6,4.3,425.75,1.989,0.845,9.042,9.892,40.943
02/12/2020 6:45:00,02/12/2020 6:45:59,0.5,199.9,43.5,-0.7,622.577,21.3,1,,1.5,4,425.45,1.99,0.827,9.155,9.983,40.874
02/12/2020 6:46:00,02/12/2020 6:46:59,0.6,247.1,43.4,-0.7,622.587,21.3,1.071,,1.3,3.3,425.45,1.989,0.826,9.189,10.016,40.79
02/12/2020 6:47:00,02/12/2020 6:47:59,0.9,292,42.7,-0.6,622.597,21.3,1.892,,1.2,3,424.55,1.985,0.827,9.22,10.048,42.122
02/12/2020 6:48:00,02/12/2020 6:48:59,1.1,312.6,42.6,-0.5,622.607,21.3,2.3,,1.2,2.8,423.15,1.985,0.829,9.142,9.972,44.002
02/12/2020 6:49:00,02/12/2020 6:49:59,1.2,323.9,43.3,-0.6,622.62,21.3,3,,1.2,2.5,426.15,1.986,0.83,9.105,9.935,42.941
02/12/2020 6:50:00,02/12/2020 6:50:59,1.1,320.9,44,-0.6,622.633,21.3,3,,1.8,6.2,434.35,1.985,0.849,9.157,10.006,39.868
02/12/2020 6:51:00,02/12/2020 6:51:59,1.3,326.3,43.7,-0.6,622.647,21.3,3.138,,2.7,11,435.35,1.986,0.883,9.244,10.128,37.247
02/12/2020 6:52:00,02/12/2020 6:52:59,1.3,319.7,43,-0.5,622.66,21.3,3.844,,2.2,11.1,428.35,1.984,0.971,9.39,10.362,36.444
02/12/2020 6:53:00,02/12/2020 6:53:59,1.5,330.7,43,-0.5,622.673,21.4,4.019,,1.9,9.5,427.05,1.984,1.022,9.473,10.495,38.446
02/12/2020 6:54:00,02/12/2020 6:54:59,1.5,329.4,43,-0.6,622.687,21.4,4.734,,1.8,7.2,432.65,1.987,1.094,9.672,10.766,37.246
02/12/2020 6:55:00,02/12/2020 6:55:59,1.1,329.1,44,-0.6,622.7,21.5,5,,2.3,9.2,433.05,1.99,1.154,9.898,11.059,37.437
02/12/2020 6:56:00,02/12/2020 6:56:59,1.2,295.5,44,-0.7,622.717,21.6,5,,2.3,7.2,430.35,1.989,1.19,10.052,11.242,39.267
02/12/2020 6:57:00,02/12/2020 6:57:59,1.8,228.6,44.6,-0.8,622.733,21.7,5.416,,2.2,6.9,432.25,1.989,1.226,10.164,11.39,39.183
02/12/2020 6:58:00,02/12/2020 6:58:59,1.2,257.4,45,-1,622.75,21.7,6,,1.9,4.9,430.65,1.987,1.221,10.272,11.493,37.015
02/12/2020 6:59:00,02/12/2020 6:59:59,0.6,248,45,-1,622.77,21.7,7.209,,1.7,5,430.55,1.989,1.197,10.422,11.619,36.026
02/12/2020 7:00:00,02/12/2020 7:00:59,1.2,295.9,44.4,-0.9,622.79,21.7,8.136,,1.6,4.2,427.45,1.988,1.13,10.388,11.506,37.938
02/12/2020 7:01:00,02/12/2020 7:01:59,2.1,309,43.9,-0.7,622.81,21.7,9.483,,1.4,3.1,426.45,1.986,1.097,10.386,11.477,40.244
02/12/2020 7:02:00,02/12/2020 7:02:59,2.5,311.4,42.6,-0.4,622.83,21.7,11.117,,1.2,3,425.35,1.984,1.038,10.237,11.276,41.437
02/12/2020 7:03:00,02/12/2020 7:03:59,2.4,313.9,43,-0.5,622.847,21.7,12.842,,1.4,2.9,428.95,1.986,1.003,10.11,11.114,42.075
02/12/2020 7:04:00,02/12/2020 7:04:59,2.1,314.4,42,-0.4,622.863,21.7,14.086,,1.4,3.3,425.05,1.983,1.004,10.101,11.106,42.351
02/12/2020 7:05:00,02/12/2020 7:05:59,2.2,308.9,43,-0.5,622.88,21.7,15.003,,1,2.1,428.35,1.987,1.024,10.045,11.069,41.09
02/12/2020 7:06:00,02/12/2020 7:06:59,2.2,306.9,43,-0.6,622.897,21.7,15.903,,1.3,3,429.95,1.987,1.068,10.003,11.062,39.404
02/12/2020 7:07:00,02/12/2020 7:07:59,1.9,309.9,43,-0.6,622.913,21.7,17.072,,1.4,4,430.75,1.988,1.1,9.864,10.965,39.553
02/12/2020 7:08:00,02/12/2020 7:08:59,1.7,312.7,43,-0.6,622.93,21.7,18.381,,1.4,5.5,429.95,1.987,1.166,9.949,11.116,37.991
02/12/2020 7:09:00,02/12/2020 7:09:59,1.7,319.2,43,-0.6,622.95,21.7,19.778,,1.3,2.8,429.15,1.987,1.249,10.094,11.343,37.394
02/12/2020 7:10:00,02/12/2020 7:10:59,1.8,328,43,-0.6,622.966,21.7,21.45,,1.1,2.6,429.35,1.987,1.291,10.218,11.509,38.364
02/12/2020 7:11:00,02/12/2020 7:11:59,1.7,346.1,43,-0.5,622.983,21.7,23.321,,1,1.7,427.45,1.986,1.321,10.29,11.612,39.547
02/12/2020 7:12:00,02/12/2020 7:12:59,1.6,345.3,43,-0.5,622.996,21.7,25,,1.1,2.7,430.05,1.987,1.332,10.327,11.658,40.561
02/12/2020 7:13:00,02/12/2020 7:13:59,1.5,346.8,43.1,-0.5,623.01,21.7,26.582,,1.5,4.8,430.75,1.987,1.308,10.264,11.572,39.896
02/12/2020 7:14:00,02/12/2020 7:14:59,1,257.2,44.5,-0.7,623.023,21.7,27.97,,1.7,6.2,436.95,1.99,1.314,10.351,11.665,37.445
02/12/2020 7:15:00,02/12/2020 7:15:59,0.7,237.5,45,-0.8,623.04,21.7,29.006,,1.6,5.8,432.55,1.99,1.308,10.477,11.786,35.812
02/12/2020 7:16:00,02/12/2020 7:16:59,0.8,230.2,45,-0.9,623.057,21.7,30.214,,1.5,6.5,429.25,1.99,1.271,10.473,11.745,36.829
02/12/2020 7:17:00,02/12/2020 7:17:59,1,215.1,45,-0.9,623.077,21.7,31.566,,1.7,6.3,430.35,1.99,1.223,10.418,11.644,37.11
02/12/2020 7:18:00,02/12/2020 7:18:59,1.2,237.1,44.1,-0.8,623.097,21.7,33.047,,1.6,5.1,428.45,1.989,1.203,10.443,11.644,36.975
02/12/2020 7:19:00,02/12/2020 7:19:59,1.5,218.4,44,-0.8,623.113,21.7,34.009,,1.5,4.3,426.35,1.99,1.209,10.437,11.647,39.417
02/12/2020 7:20:00,02/12/2020 7:20:59,1.6,225,43.9,-0.8,623.13,21.7,35,,1.7,3.7,423.95,1.991,1.206,10.458,11.664,40.407
02/12/2020 7:21:00,02/12/2020 7:21:59,1.1,231.4,43.1,-0.8,623.147,21.7,35.632,,1.3,2.7,423.05,1.989,1.197,10.434,11.631,41.352
02/12/2020 7:22:00,02/12/2020 7:22:59,0.7,250.3,43,-0.6,623.167,21.7,36.14,,1.3,3.4,422.55,1.99,1.176,10.29,11.466,41.312
02/12/2020 7:23:00,02/12/2020 7:23:59,0.9,235.7,43,-0.6,623.187,21.7,37.022,,1.4,2.4,422.35,1.989,1.174,10.072,11.24,40.935
02/12/2020 7:24:00,02/12/2020 7:24:59,1,235.6,42.7,-0.6,623.207,21.7,38.054,,1.3,2.7,422.65,1.989,1.172,9.917,11.09,41.81
02/12/2020 7:25:00,02/12/2020 7:25:59,0.9,241.5,42,-0.5,623.227,21.7,39.143,,1.2,3.7,421.55,1.987,1.161,9.735,10.897,43.648
02/12/2020 7:26:00,02/12/2020 7:26:59,0.9,218.3,42,-0.5,623.243,21.7,40.304,,1.2,2.3,421.25,1.987,1.15,9.555,10.705,45.111
02/12/2020 7:27:00,02/12/2020 7:27:59,1.1,196.1,42.9,-0.5,623.26,21.8,41.209,,1.4,2.5,422.55,1.991,1.14,9.498,10.638,43.627
02/12/2020 7:28:00,02/12/2020 7:28:59,0.7,168,43,-0.6,623.277,21.8,42.398,,1.5,3.3,424.25,1.997,1.17,9.549,10.721,39.987
02/12/2020 7:29:00,02/12/2020 7:29:59,0.3,309.9,42.8,-0.6,623.29,21.9,43.85,,1.5,3.5,423.55,1.993,1.198,9.69,10.897,38.986
02/12/2020 7:30:00,02/12/2020 7:30:59,0.3,6.1,42.2,-0.5,623.303,22,48.311,,1.6,3.1,422.25,1.987,1.224,9.715,10.94,42.383
02/12/2020 7:31:00,02/12/2020 7:31:59,0.3,83.9,42,-0.4,623.317,22,59.408,,1.4,2.6,422.15,1.985,1.239,9.664,10.904,44.237
02/12/2020 7:32:00,02/12/2020 7:32:59,0.5,103.5,42,-0.3,623.33,22,65.647,,1.4,3.1,422.85,1.989,1.257,9.657,10.914,43.254
02/12/2020 7:33:00,02/12/2020 7:33:59,0.5,110.7,42,-0.3,623.343,22,63.965,,1.4,2.2,422.65,1.99,1.281,9.73,11.011,41.812
02/12/2020 7:34:00,02/12/2020 7:34:59,0.4,88.1,42,-0.2,623.36,21.9,61.716,,1.5,3.4,422.65,1.99,1.299,9.824,11.123,40.789
02/12/2020 7:35:00,02/12/2020 7:35:59,0.7,40.2,41.5,-0.2,623.377,21.9,62.34,,1.5,3.1,422.35,1.989,1.303,9.854,11.155,40.937
02/12/2020 7:36:00,02/12/2020 7:36:59,1,41.4,42.1,-0.3,623.397,21.9,62.64,,1.3,2.7,422.35,1.986,1.274,9.683,10.957,42.365
02/12/2020 7:37:00,02/12/2020 7:37:59,2.9,63.5,43.4,-0.5,623.417,21.9,62.25,,1.2,1.6,423.45,1.986,1.251,9.543,10.795,42.194
02/12/2020 7:38:00,02/12/2020 7:38:59,3.3,65.8,45,-0.6,623.437,21.9,64.433,,1.4,3.3,430.45,2.007,1.271,9.568,10.839,39.13
02/12/2020 7:39:00,02/12/2020 7:39:59,2.8,56.4,44.4,-0.5,623.453,21.9,65.157,,2.2,6.2,430.35,2.08,1.329,9.928,11.257,34.636
02/12/2020 7:40:00,02/12/2020 7:40:59,2.4,51,44,-0.4,623.473,21.9,66,,2.4,4.9,430.65,2.108,1.379,10.229,11.623,34.439
02/12/2020 7:41:00,02/12/2020 7:41:59,2.1,65.1,43.9,-0.4,623.493,21.9,64.458,,2.7,6.4,430.75,2.124,1.433,10.558,11.991,34.769
02/12/2020 7:42:00,02/12/2020 7:42:59,1.8,55.7,44,-0.6,623.513,21.9,60.795,,2.7,6,431.55,2.167,1.515,10.908,12.424,32.7
02/12/2020 7:43:00,02/12/2020 7:43:59,1.6,44.1,44,-0.5,623.537,21.9,59.984,,3.1,6.2,430.85,2.178,1.632,11.368,13,31.821
02/12/2020 7:44:00,02/12/2020 7:44:59,1.8,57,44,-0.5,623.56,21.9,60.916,,3.1,7.2,431.05,2.176,1.742,11.843,13.586,32.458
02/12/2020 7:45:00,02/12/2020 7:45:59,1.9,53.6,44.5,-0.6,623.58,21.9,61.028,,3,7.1,432.15,2.195,1.866,12.391,14.281,31.102
02/12/2020 7:46:00,02/12/2020 7:46:59,2.3,44.7,44.1,-0.6,623.6,21.9,62.993,,3.5,9.2,430.75,2.199,1.967,12.82,14.803,30.952
02/12/2020 7:47:00,02/12/2020 7:47:59,2.6,46,44,-0.5,623.617,22,66.378,,3.5,8.3,430.35,2.196,2.017,12.962,14.981,33.317
02/12/2020 7:48:00,02/12/2020 7:48:59,2.9,45.4,44,-0.5,623.637,22,69.509,,3.2,7.9,432.35,2.201,2.102,13.187,15.289,32.169
02/12/2020 7:49:00,02/12/2020 7:49:59,3.5,49.6,44.6,-0.6,623.657,22,72.5,,3.5,10.5,434.15,2.211,2.249,13.486,15.736,29.4
02/12/2020 7:50:00,02/12/2020 7:50:59,3.7,51.8,45.1,-0.7,623.677,22,74.517,,3.8,10.6,436.95,2.23,2.368,13.761,16.13,27.333
02/12/2020 7:51:00,02/12/2020 7:51:59,3.6,47.5,46.3,-0.9,623.697,22,74.46,,4,8.9,436.75,2.253,2.454,14.033,16.491,27.053
02/12/2020 7:52:00,02/12/2020 7:52:59,3.8,48.1,47.8,-1.1,623.713,22,75.038,,4,9.4,438.75,2.258,2.588,14.369,16.992,26.067
02/12/2020 7:53:00,02/12/2020 7:53:59,3.7,45.1,48,-1.1,623.73,22,79.629,,4.3,9.8,440.55,2.261,2.745,14.66,17.405,24.987
02/12/2020 7:54:00,02/12/2020 7:54:59,3.6,45.8,48,-1,623.747,22,81.948,,4.5,9.6,444.85,2.263,2.941,15.069,18.011,23.845
02/12/2020 7:55:00,02/12/2020 7:55:59,3.7,44.7,48,-1,623.763,22,82.1,,4.9,11.9,444.55,2.289,3.148,15.523,18.671,24.439
02/12/2020 7:56:00,02/12/2020 7:56:59,3.2,39.4,48,-1,623.78,22,83.511,,5,12.5,445.05,2.309,3.337,15.897,19.234,23.99
02/12/2020 7:57:00,02/12/2020 7:57:59,2.6,31.8,49,-1,623.797,22,83.632,,5.1,13.9,447.45,2.313,3.592,16.277,19.899,22.382
02/12/2020 7:58:00,02/12/2020 7:58:59,2.3,32,48.5,-1,623.813,22,87.273,,5.2,17.3,444.05,2.297,3.867,16.648,20.515,22.692
02/12/2020 7:59:00,02/12/2020 7:59:59,2.1,43,49,-1,623.83,22,89.81,,4.6,15.8,446.15,2.302,4.099,16.916,21.016,23.297
02/12/2020 8:00:00,02/12/2020 8:00:59,2.6,44,48.8,-1,623.847,22,89.644,,4.8,15.5,444.45,2.286,4.308,17.171,21.479,23.757
02/12/2020 8:01:00,02/12/2020 8:01:59,2.2,29.3,49.2,-1,623.863,22,92.365,,5,17.4,445.35,2.287,4.366,17.273,21.64,25.539
02/12/2020 8:02:00,02/12/2020 8:02:59,1.9,19,50,-1,623.88,22,91.547,,5,17.5,447.95,2.268,4.386,17.336,21.724,25.364
02/12/2020 8:03:00,02/12/2020 8:03:59,2,19.6,49,-0.8,623.897,22.1,91.042,,4.9,16.6,447.85,2.247,4.413,17.347,21.77,26.014
02/12/2020 8:04:00,02/12/2020 8:04:59,2.2,19.9,48.1,-0.7,623.91,22.2,91.921,,5.4,16.1,444.85,2.23,4.381,17.334,21.715,27
02/12/2020 8:05:00,02/12/2020 8:05:59,2.1,21.2,47.2,-0.7,623.923,22.3,96.249,,4.8,17.2,437.25,2.23,4.146,17.101,21.247,29.836
02/12/2020 8:06:00,02/12/2020 8:06:59,1.8,25.5,47,-0.6,623.933,22.3,96.69,,4.6,12.9,436.15,2.236,3.913,16.778,20.692,31.685
02/12/2020 8:07:00,02/12/2020 8:07:59,1.5,17.2,47.8,-0.6,623.943,22.3,96.453,,4.3,11.6,436.15,2.236,3.663,16.535,20.198,32.169
02/12/2020 8:08:00,02/12/2020 8:08:59,1.4,13.4,47.7,-0.5,623.953,22.3,93.37,,4.4,10.8,438.55,2.241,3.508,16.352,19.857,30.775
02/12/2020 8:09:00,02/12/2020 8:09:59,1.6,352.7,46.5,-0.5,623.963,22.3,92.71,,4.5,13.3,437.55,2.257,3.467,16.265,19.732,30.214
02/12/2020 8:10:00,02/12/2020 8:10:59,1.6,353.5,46.5,-0.5,623.97,22.3,95.631,,4.3,12.1,438.15,2.27,3.402,16.095,19.498,30.229
02/12/2020 8:11:00,02/12/2020 8:11:59,2.1,351,46.4,-0.5,623.977,22.4,92.618,,4.3,10,441.65,2.286,3.438,16.174,19.613,27.654
02/12/2020 8:12:00,02/12/2020 8:12:59,1.9,10.3,46.8,-0.5,623.983,22.4,89.734,,4.9,12.7,437.75,2.294,3.478,16.192,19.67,28.985
02/12/2020 8:13:00,02/12/2020 8:13:59,2,9.8,47,-0.5,623.987,22.4,88.239,,4.4,11.4,437.65,2.3,3.526,16.269,19.796,30.832
02/12/2020 8:14:00,02/12/2020 8:14:59,2.3,11.1,46.9,-0.5,623.99,22.4,87.601,,4.6,13.3,436.85,2.293,3.592,16.342,19.938,30.51
02/12/2020 8:15:00,02/12/2020 8:15:59,2.8,353.6,46.5,-0.5,623.993,22.4,88.588,,4.6,15.3,434.45,2.279,3.666,16.406,20.073,31.228
02/12/2020 8:16:00,02/12/2020 8:16:59,3,359.9,46.5,-0.6,623.997,22.4,92.455,,4.1,14.6,433.25,2.277,3.636,16.303,19.94,32.568
02/12/2020 8:17:00,02/12/2020 8:17:59,2.9,355,46,-0.6,624,22.4,95.468,,4.3,12.8,432.05,2.289,3.621,16.224,19.845,33.014
02/12/2020 8:18:00,02/12/2020 8:18:59,2.5,359,46.4,-0.6,624,22.4,96.355,,4.5,9.1,434.65,2.302,3.565,16.114,19.678,33.084
02/12/2020 8:19:00,02/12/2020 8:19:59,2.5,354.9,46.6,-0.6,624,22.4,97.262,,4.7,11.6,435.75,2.296,3.424,15.851,19.262,32.909
02/12/2020 8:20:00,02/12/2020 8:20:59,2.4,353,46.8,-0.6,624.003,22.4,98.944,,4.6,11.2,433.25,2.279,3.352,15.673,19.011,34.081
02/12/2020 8:21:00,02/12/2020 8:21:59,2.2,1.6,46.6,-0.6,624.007,22.4,98.907,,4.5,10.1,432.75,2.266,3.347,15.548,18.895,33.811
02/12/2020 8:22:00,02/12/2020 8:22:59,2.2,356.3,47,-0.6,624.01,22.4,97.516,,4.3,11,433.05,2.287,3.318,15.47,18.787,33.579
02/12/2020 8:23:00,02/12/2020 8:23:59,2.4,359.8,46.6,-0.6,624.013,22.4,97,,4.5,12.6,434.35,2.286,3.315,15.388,18.703,33.35
02/12/2020 8:24:00,02/12/2020 8:24:59,2.9,352.3,46.7,-0.7,624.02,22.4,98.129,,4.2,10.8,433.05,2.274,3.292,15.398,18.69,34.272
02/12/2020 8:25:00,02/12/2020 8:25:59,2.4,347.7,46.9,-0.7,624.027,22.4,99.834,,3.8,7.3,434.85,2.256,3.336,15.371,18.721,33.428
02/12/2020 8:26:00,02/12/2020 8:26:59,2.5,357.6,47,-0.7,624.03,22.5,100.648,,4.1,8.8,434.95,2.249,3.478,15.492,18.971,32.745
02/12/2020 8:27:00,02/12/2020 8:27:59,2.7,348.6,47,-0.8,624.033,22.5,100.79,,4.3,11.6,433.15,2.243,3.504,15.549,19.054,33.887
02/12/2020 8:28:00,02/12/2020 8:28:59,3,353.6,47,-0.8,624.037,22.5,101.02,,4.2,10.2,433.65,2.218,3.538,15.616,19.155,34.16
02/12/2020 8:29:00,02/12/2020 8:29:59,3.2,354.8,47,-0.8,624.04,22.5,103.385,,4.1,7.9,434.25,2.209,3.762,15.74,19.503,32.38
02/12/2020 8:30:00,02/12/2020 8:30:59,3.4,357.7,46.6,-0.8,624.043,22.4,109.48,,4,8.2,432.15,2.186,3.871,15.812,19.684,33.146
02/12/2020 8:31:00,02/12/2020 8:31:59,2.7,355.9,47,-0.8,624.05,22.4,116.563,,4,8,433.95,2.186,3.957,15.867,19.838,34.129
02/12/2020 8:32:00,02/12/2020 8:32:59,2.5,356.4,47,-0.9,624.057,22.4,131.355,,4.4,10.3,434.15,2.189,4.224,16.103,20.328,32.714
02/12/2020 8:33:00,02/12/2020 8:33:59,2.4,354.1,47,-0.8,624.067,22.4,143.894,,4.3,10.5,431.65,2.179,4.293,16.272,20.565,32.572
02/12/2020 8:34:00,02/12/2020 8:34:59,3.1,346.8,47,-0.9,624.077,22.4,144.456,,4,6.9,433.65,2.175,4.323,16.325,20.648,33.714
02/12/2020 8:35:00,02/12/2020 8:35:59,2.9,353.2,47,-0.9,624.087,22.3,149.267,,4.5,8.5,433.45,2.168,4.428,16.437,20.865,33.98
02/12/2020 8:36:00,02/12/2020 8:36:59,2.9,355.1,47,-0.9,624.093,22.3,150.785,,4.3,9.2,435.25,2.169,4.527,16.625,21.15,33.686
02/12/2020 8:37:00,02/12/2020 8:37:59,3,350.7,47,-0.9,624.103,22.3,144.375,,4.6,9.2,433.15,2.165,4.354,16.754,21.114,34.45
02/12/2020 8:38:00,02/12/2020 8:38:59,3,352.7,47.5,-1,624.11,22.4,161.21,,4.5,8.5,433.85,2.166,4.437,16.935,21.372,34.126
02/12/2020 8:39:00,02/12/2020 8:39:59,2.8,347.6,47.1,-1,624.117,22.4,159.269,,4.2,7.2,432.95,2.161,4.389,17.078,21.467,33.919
02/12/2020 8:40:00,02/12/2020 8:40:59,2.6,346.2,47.4,-1,624.123,22.5,145.848,,4.2,6.4,433.75,2.16,4.227,17.071,21.298,34.154
02/12/2020 8:41:00,02/12/2020 8:41:59,2.6,341.3,47.1,-1,624.13,22.6,137.808,,4.5,7.5,434.95,2.158,4.183,17.165,21.349,33.758
02/12/2020 8:42:00,02/12/2020 8:42:59,2.6,346.2,47.4,-1,624.137,22.6,135.987,,4.4,8.6,434.55,2.155,4.171,17.308,21.485,33.092
02/12/2020 8:43:00,02/12/2020 8:43:59,2.9,340,48,-1,624.143,22.6,133.327,,4.4,8.1,434.35,2.152,4.137,17.443,21.582,32.903
02/12/2020 8:44:00,02/12/2020 8:44:59,3.1,339.2,47.3,-1,624.147,22.6,132.11,,4.3,7.1,433.95,2.143,4.095,17.456,21.55,33.771
02/12/2020 8:45:00,02/12/2020 8:45:59,2.6,332,47.7,-1,624.15,22.6,136.289,,4.1,7.3,432.65,2.139,4.07,17.455,21.525,34.651
02/12/2020 8:46:00,02/12/2020 8:46:59,2.5,339.3,48,-1,624.157,22.7,146.407,,4,7.9,433.55,2.139,4.009,17.458,21.468,34.271
02/12/2020 8:47:00,02/12/2020 8:47:59,2.5,337.6,47.4,-0.9,624.163,22.7,194.185,,4,6.6,433.65,2.137,4.019,17.447,21.466,34.286
02/12/2020 8:48:00,02/12/2020 8:48:59,2.4,327.4,47.4,-1,624.17,22.7,192.69,,4,5.7,432.35,2.132,3.997,17.429,21.429,34.746
02/12/2020 8:49:00,02/12/2020 8:49:59,2.3,326.4,47.4,-0.9,624.177,22.7,164.664,,4.1,7.1,433.05,2.131,4.14,17.504,21.644,33.852
02/12/2020 8:50:00,02/12/2020 8:50:59,2.5,327.1,47.7,-0.9,624.183,22.7,146.883,,3.9,7.9,434.15,2.129,4.151,17.393,21.544,34.252
02/12/2020 8:51:00,02/12/2020 8:51:59,2.2,314.9,47.4,-1,624.19,22.7,145.585,,3.8,8.7,432.35,2.132,4.159,17.415,21.575,34.457
02/12/2020 8:52:00,02/12/2020 8:52:59,1.7,306.9,48,-1.1,624.197,22.7,137.723,,4.2,8.6,434.35,2.139,4.218,17.402,21.62,33.976
02/12/2020 8:53:00,02/12/2020 8:53:59,1.4,272.5,48.2,-1.1,624.203,22.7,137.964,,4.5,8.8,434.25,2.137,4.314,17.464,21.784,33.457
02/12/2020 8:54:00,02/12/2020 8:54:59,1.7,254.4,49.4,-1.2,624.21,22.7,138.359,,4.8,8.7,438.85,2.204,4.384,17.544,21.953,32.771
02/12/2020 8:55:00,02/12/2020 8:55:59,1.7,257.3,50,-1.4,624.217,22.7,138.361,,5.1,11.5,441.15,2.267,4.584,17.755,22.339,30.483
02/12/2020 8:56:00,02/12/2020 8:56:59,1.8,243.7,50,-1.4,624.23,22.8,134.061,,4.9,12.7,441.35,2.271,4.766,17.977,22.744,29.094
02/12/2020 8:57:00,02/12/2020 8:57:59,1.8,244.8,50,-1.4,624.247,22.8,133,,4.9,12.9,441.15,2.288,4.861,18.17,23.031,28.44
02/12/2020 8:58:00,02/12/2020 8:58:59,1.7,242.3,49.2,-1.4,624.263,22.8,129.568,,5.2,11.3,439.85,2.276,5.037,18.483,23.521,28.384
02/12/2020 8:59:00,02/12/2020 8:59:59,1.7,251,49.6,-1.5,624.287,22.8,129.71,,5.1,13.1,438.15,2.258,5.197,18.634,23.843,29.83
02/12/2020 9:00:00,02/12/2020 9:00:59,1.5,255.6,49,-1.6,624.307,22.8,132.863,,4.6,10.2,437.45,2.254,5.269,18.854,24.123,30.948
02/12/2020 9:01:00,02/12/2020 9:01:59,1.6,262.3,49.4,-1.6,624.32,22.8,136.013,,5.2,10.7,436.45,2.242,5.342,19.032,24.374,31.423
02/12/2020 9:02:00,02/12/2020 9:02:59,1.7,278.3,49,-1.5,624.333,22.8,136.48,,4.7,10.1,435.65,2.219,5.335,19.084,24.419,32.276
02/12/2020 9:03:00,02/12/2020 9:03:59,1.5,273.8,49,-1.5,624.34,22.8,139.6,,4.3,9,434.75,2.2,5.215,18.944,24.159,32.886
02/12/2020 9:04:00,02/12/2020 9:04:59,1.8,287.6,49.4,-1.5,624.347,22.8,135.777,,4.4,7.7,436.05,2.199,5.101,18.824,23.926,31.893
02/12/2020 9:05:00,02/12/2020 9:05:59,1.6,290.3,49,-1.4,624.35,22.8,139.727,,4.9,9.8,436.55,2.169,5.176,18.722,23.931,29.341
02/12/2020 9:06:00,02/12/2020 9:06:59,1.5,300.2,49,-1.4,624.353,22.8,154.036,,4.8,10.1,434.75,2.156,5.32,18.827,24.142,29.419
02/12/2020 9:07:00,02/12/2020 9:07:59,1.5,305.2,49,-1.3,624.357,22.8,168.721,,4.6,8.5,434.75,2.153,5.395,18.866,24.261,30.911
02/12/2020 9:08:00,02/12/2020 9:08:59,1.2,305.5,49,-1.3,624.363,22.8,189.195,,4.8,9.6,433.55,2.151,5.365,18.779,24.144,32.622
02/12/2020 9:09:00,02/12/2020 9:09:59,1,303,49,-1.2,624.37,22.9,193.239,,4.5,9.3,435.45,2.153,5.38,18.664,24.044,33.373
02/12/2020 9:10:00,02/12/2020 9:10:59,0.7,317,49,-1.1,624.377,22.9,235.766,,4.9,13.3,437.55,2.154,5.467,18.639,24.122,31.412
02/12/2020 9:11:00,02/12/2020 9:11:59,1,317.8,49,-1.1,624.383,22.9,292.403,,4.4,12.5,436.75,2.153,5.763,18.85,24.623,30.15
02/12/2020 9:12:00,02/12/2020 9:12:59,0.8,298,48.7,-1,624.39,22.9,298.925,,4.3,10.1,437.15,2.154,5.845,18.89,24.736,32.082
02/12/2020 9:13:00,02/12/2020 9:13:59,0.7,308.2,48.4,-0.9,624.4,22.9,366.74,,4.3,10,436.75,2.153,5.548,18.663,24.211,33.852
02/12/2020 9:14:00,02/12/2020 9:14:59,0.7,296.1,47.8,-0.7,624.42,22.9,327.93,,4.4,9.6,436.85,2.147,5.399,18.388,23.788,34.933
02/12/2020 9:15:00,02/12/2020 9:15:59,1,339.6,47,-0.6,624.447,22.9,270.831,,4.1,8.6,432.05,2.126,5.267,18.09,23.357,35.804
02/12/2020 9:16:00,02/12/2020 9:16:59,0.7,348.4,47,-0.5,624.473,23,245.534,,3.8,10,434.45,2.132,5.279,17.943,23.219,35.223
02/12/2020 9:17:00,02/12/2020 9:17:59,0.6,3.4,47,-0.3,624.503,23.2,184.966,,3.9,9,433.25,2.128,5.246,17.858,23.096,35.114
02/12/2020 9:18:00,02/12/2020 9:18:59,1,353.9,47,-0.3,624.537,23.2,191.576,,3.7,9,436.95,2.135,5.065,17.705,22.771,35.246
02/12/2020 9:19:00,02/12/2020 9:19:59,1.1,8.5,47,-0.3,624.57,23.2,147.811,,4.1,10.2,438.45,2.134,4.848,17.482,22.331,35.148
02/12/2020 9:20:00,02/12/2020 9:20:59,1.7,26.6,46.6,-0.4,624.6,23.3,135.667,,4.1,10.3,434.55,2.121,4.815,17.474,22.289,34.083
02/12/2020 9:21:00,02/12/2020 9:21:59,1.7,32.6,47,-0.6,624.627,23.3,149.156,,3.8,9.3,433.35,2.121,4.816,17.513,22.33,33.645
02/12/2020 9:22:00,02/12/2020 9:22:59,1.7,40.5,47.4,-0.7,624.653,23.3,162.561,,3.5,7.7,434.05,2.123,4.814,17.583,22.41,33.512
02/12/2020 9:23:00,02/12/2020 9:23:59,2.2,40.2,48,-0.8,624.68,23.3,141.64,,3.8,11.2,436.15,2.12,4.902,17.754,22.657,32.719
02/12/2020 9:24:00,02/12/2020 9:24:59,2.7,44.7,48,-1,624.707,23.3,135.29,,4,13.5,436.45,2.117,5.131,17.956,23.087,30.914
