StartTime_[LST],EndTime_[LST],WindSpeed_[m/s],RH_[percent],T(ambient)_[C],P(barometric)_[mmHG],T(shelter)_[C],SolarRadiation_[W/m2],PM2.5(LTP)_[ug/m3],PM10(LTP)_[ug/m3],CH4_[ppmV],NO_[ppbV],NO2_[ppbV],NOx_[ppbV],O3_[ppbV]
10/22/2017 21:44:00,10/22/2017 21:44:59,10.9,24.2,18.9,632.6,26.1,0.4,15.4,99.2,1.92,0.26,0.47,0.74,43.63
10/22/2017 21:45:00,10/22/2017 21:45:59,13.4,24,19.3,632.5,26.2,0.1,150.5,1573.2,1.92,0.26,0.46,0.72,43.12
10/22/2017 21:46:00,10/22/2017 21:46:59,13.5,23.2,19.8,632.4,26.3,0.3,100.2,1057.2,1.92,0.25,0.42,0.66,42.83
10/22/2017 21:47:00,10/22/2017 21:47:59,10.3,23,19.8,632.6,26.4,0.7,16.6,94.7,1.92,0.25,0.36,0.61,43.47
10/22/2017 21:48:00,10/22/2017 21:48:59,9.8,24,19.3,632.7,26.5,0.1,14.9,76,1.92,0.24,0.34,0.57,43.58
10/22/2017 21:49:00,10/22/2017 21:49:59,8.5,24,19,632.7,26.6,0,4.1,31.5,1.92,0.22,0.31,0.53,43.32
10/22/2017 21:50:00,10/22/2017 21:50:59,10,24,18.8,632.7,26.7,0,35.3,173.2,1.92,0.22,0.29,0.51,43.02
10/22/2017 21:51:00,10/22/2017 21:51:59,12.8,23,19.2,632.5,26.8,0,36.8,536,1.92,0.22,0.32,0.53,43.38
10/22/2017 21:52:00,10/22/2017 21:52:59,13.5,23.1,19.4,632.5,26.9,0,33.6,338.2,1.92,0.22,0.32,0.54,43.7
10/22/2017 21:53:00,10/22/2017 21:53:59,9.4,23,19.6,632.7,27.1,0,1.6,25.7,1.92,0.21,0.33,0.54,43.87
10/22/2017 21:54:00,10/22/2017 21:54:59,10,23,19.5,632.7,27.1,0,1.1,4.2,1.92,0.21,0.33,0.54,43.77
10/22/2017 21:55:00,10/22/2017 21:55:59,11.5,23,19.2,632.8,27.2,0,1,3.9,1.92,0.2,0.35,0.56,43.67
10/22/2017 21:56:00,10/22/2017 21:56:59,8.2,23.7,18.9,632.8,27.3,0,0.8,2,1.92,0.21,0.37,0.58,43.63
10/22/2017 21:57:00,10/22/2017 21:57:59,11.9,24.3,18.3,627.5,27.5,0,0.9,1.9,1.92,0.22,0.43,0.65,43.82
10/22/2017 21:58:00,10/22/2017 21:58:59,6.1,25,18.2,632.9,27.6,0,1,3.2,1.92,0.23,0.48,0.7,43.13
10/22/2017 21:59:00,10/22/2017 21:59:59,3.8,25.3,17.9,633,27.7,0,0.9,3.9,1.92,0.22,0.46,0.69,43
10/22/2017 22:00:00,10/22/2017 22:00:59,3.8,25,17.7,633,27.8,0,0.8,3.1,1.92,0.23,0.46,0.69,43.05
10/22/2017 22:01:00,10/22/2017 22:01:59,3.2,25.3,17.6,633,27.8,0,0.7,3.9,1.92,0.24,0.48,0.72,43.9
10/22/2017 22:02:00,10/22/2017 22:02:59,1.9,26,17.5,632.9,27.6,0,0.7,1.8,1.92,0.25,0.5,0.75,44.55
10/22/2017 22:03:00,10/22/2017 22:03:59,1.7,26,17.4,632.9,27.4,0,1.1,5,1.92,0.26,0.52,0.78,44.07
10/22/2017 22:04:00,10/22/2017 22:04:59,2,26,17.4,632.9,27.3,0,0.8,1.9,1.92,0.26,0.52,0.78,43.73
10/22/2017 22:05:00,10/22/2017 22:05:59,1.6,26,17.2,632.9,27.1,0,1,2.6,1.92,0.26,0.47,0.73,43.63
10/22/2017 22:06:00,10/22/2017 22:06:59,2.7,25.7,17.2,632.9,26.9,0,0.7,5.1,1.92,0.27,0.44,0.72,43.48
10/22/2017 22:07:00,10/22/2017 22:07:59,2.6,25.8,17.4,632.9,26.7,0,0.6,1.7,1.92,0.28,0.44,0.72,43.62
10/22/2017 22:08:00,10/22/2017 22:08:59,2.8,25.9,17.4,632.9,26.7,0,0.6,1.6,1.92,0.29,0.44,0.73,43.9
10/22/2017 22:09:00,10/22/2017 22:09:59,3.3,26,17.3,632.9,26.7,0,0.7,0.9,1.92,0.29,0.43,0.73,43.85
10/22/2017 22:10:00,10/22/2017 22:10:59,3.8,26.6,17,632.9,26.8,0,0.5,1.8,1.92,0.31,0.41,0.72,44.32
10/22/2017 22:11:00,10/22/2017 22:11:59,3.2,26.3,17,632.9,26.9,0,0.6,1.1,1.92,0.31,0.39,0.71,44.33
10/22/2017 22:12:00,10/22/2017 22:12:59,4,25.9,17.3,632.9,27,0,0.7,1.6,1.92,0.32,0.39,0.71,43.75
10/22/2017 22:13:00,10/22/2017 22:13:59,3.9,25,17.6,632.9,27.1,0,0.8,1.3,1.92,0.32,0.37,0.7,44.48
10/22/2017 22:14:00,10/22/2017 22:14:59,3,25,17.7,632.9,27.2,0.3,0.7,1.2,1.92,0.32,0.37,0.69,45.32
10/22/2017 22:15:00,10/22/2017 22:15:59,3.3,25,17.6,632.9,27.2,0,0.5,0.9,1.92,0.32,0.37,0.69,44.9
10/22/2017 22:16:00,10/22/2017 22:16:59,2.1,25.8,17.4,633,27.1,0,0.7,2.7,1.92,0.33,0.37,0.7,44.88
10/22/2017 22:17:00,10/22/2017 22:17:59,1.4,26,17.3,633,26.9,0,0.5,1.1,1.92,0.33,0.38,0.71,44.48
10/22/2017 22:18:00,10/22/2017 22:18:59,2.4,26,17.2,633,26.8,0,0.7,1.1,1.92,0.33,0.4,0.72,43.85
10/22/2017 22:19:00,10/22/2017 22:19:59,1.9,26,17.2,633,26.5,0,0.5,1.9,1.92,0.33,0.4,0.72,43.72
10/22/2017 22:20:00,10/22/2017 22:20:59,1.9,26,17.2,633,26.4,0,0.5,1.6,1.92,0.32,0.4,0.72,44.03
10/22/2017 22:21:00,10/22/2017 22:21:59,2.3,26,17.2,633,26.3,0,0.5,0.9,1.92,0.32,0.42,0.74,44.13
10/22/2017 22:22:00,10/22/2017 22:22:59,2.3,26,17.2,633,26.3,0,0.8,2.4,1.92,0.33,0.43,0.76,44.62
10/22/2017 22:23:00,10/22/2017 22:23:59,1.8,26.9,16.8,633.1,26.4,0,0.7,1.7,1.92,0.33,0.43,0.75,44.67
10/22/2017 22:24:00,10/22/2017 22:24:59,3,26.8,16.7,633.1,26.5,0,0.9,3.1,1.92,0.32,0.42,0.74,44.08
10/22/2017 22:25:00,10/22/2017 22:25:59,3.6,25.3,16.9,626,26.6,14.1,0.7,1.3,1.92,0.32,0.42,0.74,43.92
10/22/2017 22:26:00,10/22/2017 22:26:59,2.2,25.1,17.4,633,26.7,0.5,0.9,2.4,1.92,0.32,0.41,0.72,44.5
10/22/2017 22:27:00,10/22/2017 22:27:59,0.5,25.4,17.3,633,26.9,0.5,0.9,1.9,1.92,0.31,0.42,0.73,44.52
10/22/2017 22:28:00,10/22/2017 22:28:59,0.6,26,17.2,633,26.8,0,0.7,1.9,1.92,0.31,0.41,0.72,44.33
10/22/2017 22:29:00,10/22/2017 22:29:59,0.9,26,17.1,633,26.6,0,0.8,2.4,1.92,0.31,0.4,0.71,43.82
10/22/2017 22:30:00,10/22/2017 22:30:59,0.6,26,17.1,633,26.5,0,0.6,2.3,1.92,0.3,0.42,0.71,42.92
10/22/2017 22:31:00,10/22/2017 22:31:59,0.3,26,17,633.1,26.3,0,0.7,1,1.92,0.3,0.43,0.72,43.52
10/22/2017 22:32:00,10/22/2017 22:32:59,1,26,17,633.1,26.1,0,0.8,2.2,1.92,0.3,0.44,0.74,44.1
10/22/2017 22:33:00,10/22/2017 22:33:59,0.8,26.4,16.9,633.1,26,0,0.7,2.4,1.92,0.29,0.45,0.74,44.48
10/22/2017 22:34:00,10/22/2017 22:34:59,0.8,27,16.7,633.1,26,0,0.6,2.2,1.92,0.29,0.46,0.75,43.83
10/22/2017 22:35:00,10/22/2017 22:35:59,1.1,27,16.7,633.1,26.1,0,0.5,0.9,1.92,0.28,0.45,0.73,43.08
10/22/2017 22:36:00,10/22/2017 22:36:59,0.9,27,16.7,633.1,26.2,0,0.5,0.9,1.92,0.28,0.45,0.73,43.5
10/22/2017 22:37:00,10/22/2017 22:37:59,0.6,27,16.6,633.1,26.3,0,0.5,1.4,1.92,0.27,0.45,0.72,43.48
10/22/2017 22:38:00,10/22/2017 22:38:59,1.2,27,16.5,633.1,26.4,0,0.8,3.7,1.92,0.27,0.44,0.71,43.32
10/22/2017 22:39:00,10/22/2017 22:39:59,0.5,27,16.4,633.1,26.5,0,0.6,2.2,1.92,0.25,0.44,0.69,43.73
10/22/2017 22:40:00,10/22/2017 22:40:59,0.8,27,16.4,633.1,26.6,0,0.5,0.7,1.92,0.25,0.43,0.68,43.28
10/22/2017 22:41:00,10/22/2017 22:41:59,0.9,27,16.4,633.1,26.7,0,0.6,2.2,1.92,0.24,0.45,0.68,43
10/22/2017 22:42:00,10/22/2017 22:42:59,0.5,27,16.4,633.1,26.8,0,0.5,0.8,1.92,0.26,0.55,0.82,43.08
10/22/2017 22:43:00,10/22/2017 22:43:59,0.4,27.2,16.3,633.1,27,0,0.8,1.1,1.92,0.31,0.76,1.08,42.12
10/22/2017 22:44:00,10/22/2017 22:44:59,0.7,27.1,16.2,633.2,27.1,0,0.6,1.2,1.92,0.36,1,1.35,42.08
10/22/2017 22:45:00,10/22/2017 22:45:59,0.9,27.7,16.1,633.2,27.2,0,0.5,0.8,1.92,0.4,1.12,1.52,41.82
10/22/2017 22:46:00,10/22/2017 22:46:59,0.5,28,16,633.2,27.3,0,0.5,0.5,1.92,0.42,1.19,1.61,42.13
10/22/2017 22:47:00,10/22/2017 22:47:59,0.3,28,15.9,633.2,27.4,0,0.5,0.6,1.92,0.42,1.23,1.65,42.22
10/22/2017 22:48:00,10/22/2017 22:48:59,0.4,28,15.8,633.2,27.5,0,0.8,2.3,1.92,0.43,1.26,1.68,42.12
10/22/2017 22:49:00,10/22/2017 22:49:59,1.1,28,15.8,633.1,27.6,0,0.4,0.5,1.92,0.43,1.29,1.72,42.27
10/22/2017 22:50:00,10/22/2017 22:50:59,0.8,28.6,15.7,633.1,27.6,0.7,0.9,5.3,1.93,0.37,1.17,1.54,42.52
10/22/2017 22:51:00,10/22/2017 22:51:59,0.7,29.8,15.2,633.2,27.5,0,0.6,1.9,1.92,0.33,1.07,1.4,41.65
10/22/2017 22:52:00,10/22/2017 22:52:59,0.7,28.4,15.5,633.1,27.4,0.4,0.5,0.8,1.92,0.3,0.91,1.2,41.07
10/22/2017 22:53:00,10/22/2017 22:53:59,0.5,28,15.7,633.1,27.1,1,0.6,2,1.92,0.25,0.83,1.08,42.17
10/22/2017 22:54:00,10/22/2017 22:54:59,0.6,28.1,15.7,633,26.8,0.7,0.5,1.8,1.92,0.25,0.83,1.08,41.83
10/22/2017 22:55:00,10/22/2017 22:55:59,0.7,28.9,15.6,633,26.5,0.9,0.7,1.2,1.93,0.27,0.88,1.15,41.55
10/22/2017 22:56:00,10/22/2017 22:56:59,1.1,29,15.6,633,26.5,0.9,0.7,1.1,1.93,0.28,0.98,1.26,41.67
10/22/2017 22:57:00,10/22/2017 22:57:59,1.3,29,15.6,633,26.5,1.1,0.5,1.6,1.93,0.3,1.02,1.32,41.8
10/22/2017 22:58:00,10/22/2017 22:58:59,0.6,29,15.5,633,26.6,1.7,1,2.9,1.93,0.31,1.03,1.33,41.95
10/22/2017 22:59:00,10/22/2017 22:59:59,0.7,29,15.5,633,26.5,1.8,0.9,2.7,1.93,0.31,1.01,1.33,42.3
10/22/2017 23:00:00,10/22/2017 23:00:59,1,29,15.5,633,26.3,1.4,0.8,3.5,1.93,0.31,1.01,1.32,42.6
10/22/2017 23:01:00,10/22/2017 23:01:59,0.8,29,15.5,633,26.1,1.7,0.6,1.2,1.93,0.31,1.01,1.32,42.8
10/22/2017 23:02:00,10/22/2017 23:02:59,0.8,29,15.5,633,26,1.4,0.7,2.2,1.93,0.3,1,1.3,42.97
10/22/2017 23:03:00,10/22/2017 23:03:59,1.2,29,15.5,633.1,26,1.3,0.7,2.5,1.93,0.29,0.97,1.26,42.75
10/22/2017 23:04:00,10/22/2017 23:04:59,1.4,29,15.4,633.1,26.1,1.6,0.7,1.2,1.93,0.28,0.94,1.22,42.53
10/22/2017 23:05:00,10/22/2017 23:05:59,1.2,29,15.4,633.1,26.3,1.8,0.7,1.6,1.93,0.27,0.95,1.22,42.25
10/22/2017 23:06:00,10/22/2017 23:06:59,1.6,29,15.3,633.2,26.4,1.6,0.8,1.6,1.93,0.26,1,1.26,42.2
10/22/2017 23:07:00,10/22/2017 23:07:59,1.3,29,15.3,633.2,26.5,1.9,0.7,2.8,1.93,0.26,1.05,1.3,42.5
10/22/2017 23:08:00,10/22/2017 23:08:59,1.4,29.1,15.3,633.2,26.6,1.2,0.5,0.6,1.93,0.25,1.09,1.34,42.77
10/22/2017 23:09:00,10/22/2017 23:09:59,1,29.1,15.3,633.3,26.7,1.6,0.9,2.5,1.93,0.24,1.13,1.37,41.7
10/22/2017 23:10:00,10/22/2017 23:10:59,1.2,29.3,15.3,633.3,26.7,1.2,0.9,1.8,1.93,0.24,1.16,1.4,41.02
10/22/2017 23:11:00,10/22/2017 23:11:59,1,29.3,15.3,633.3,26.6,1.4,0.6,2,1.93,0.23,1.17,1.39,41.07
10/22/2017 23:12:00,10/22/2017 23:12:59,1.5,30,15.2,633.3,26.4,1,0.8,2.6,1.93,0.22,1.18,1.4,41.48
10/22/2017 23:13:00,10/22/2017 23:13:59,1.6,29.1,15.4,633.2,26.3,1.6,0.7,1.1,1.93,0.22,1.19,1.41,41.15
10/22/2017 23:14:00,10/22/2017 23:14:59,2,29.8,15.2,633.3,26.1,1.8,0.8,2.9,1.93,0.21,1.16,1.37,40.95
10/22/2017 23:15:00,10/22/2017 23:15:59,1.1,29,15.5,633.3,25.9,1.8,1.8,3.1,1.93,0.21,1.14,1.35,41.47
10/22/2017 23:16:00,10/22/2017 23:16:59,0.6,29,15.5,633.2,25.9,1.9,1.1,3.4,1.93,0.21,1.14,1.35,42.03
10/22/2017 23:17:00,10/22/2017 23:17:59,1,29,15.5,633.2,26,1.6,0.8,3.2,1.93,0.22,1.14,1.35,42.35
10/22/2017 23:18:00,10/22/2017 23:18:59,2.1,29,15.6,633.1,26.1,1.3,1.2,2,1.93,0.22,1.14,1.36,42.73
10/22/2017 23:19:00,10/22/2017 23:19:59,1.8,29,15.6,633.1,26.2,1.8,1.2,5.7,1.93,0.22,1.15,1.37,42.35
10/22/2017 23:20:00,10/22/2017 23:20:59,2,29.2,15.5,633.1,26.3,0.8,1.4,3.7,1.93,0.22,1.13,1.36,41.65
10/22/2017 23:21:00,10/22/2017 23:21:59,1.8,28,16,633.1,26.4,1.2,1.7,4.5,1.93,0.22,1.1,1.32,42
10/22/2017 23:22:00,10/22/2017 23:22:59,1,28,16.1,633.1,26.5,2,1.5,3.3,1.93,0.22,1.09,1.32,42.92
10/22/2017 23:23:00,10/22/2017 23:23:59,1.4,28,16.1,633.1,26.6,1.8,1.5,3.1,1.93,0.22,1.08,1.3,43.05
10/22/2017 23:24:00,10/22/2017 23:24:59,1.8,28,16.1,633.1,26.7,1,1.2,2,1.93,0.22,1.06,1.28,43.35
10/22/2017 23:25:00,10/22/2017 23:25:59,1.2,28.1,16.1,633.1,26.8,1.3,1.5,4.4,1.93,0.21,1.04,1.25,43.27
10/22/2017 23:26:00,10/22/2017 23:26:59,2.2,28,16,633.1,26.9,0.4,2,4.3,1.93,0.21,1.01,1.22,42.53
10/22/2017 23:27:00,10/22/2017 23:27:59,1.9,27,16.6,633,26.8,1.5,1.9,3.7,1.93,0.21,0.96,1.16,42.9
10/22/2017 23:28:00,10/22/2017 23:28:59,1.1,27,16.7,633,26.7,2.2,1.8,2.7,1.93,0.2,0.89,1.09,44.08
10/22/2017 23:29:00,10/22/2017 23:29:59,1.1,27,16.7,633,26.5,1.6,1.9,2.7,1.93,0.2,0.83,1.04,44.45
10/22/2017 23:30:00,10/22/2017 23:30:59,,,,,26.3,,1.8,4.1,1.92,0.21,0.78,0.99,44.33
10/22/2017 23:31:00,10/22/2017 23:31:59,1.2,27,16.6,633,26.3,1,1.8,2.7,1.93,0.21,0.74,0.96,44.58
10/22/2017 23:32:00,10/22/2017 23:32:59,1.6,27,16.7,633,26.4,1.5,1.9,3.5,1.93,0.22,0.77,1,43.87
10/22/2017 23:33:00,10/22/2017 23:33:59,1.5,26.8,16.7,633,26.5,1.5,1.8,2.4,1.94,0.25,1.02,1.3,42.83
10/22/2017 23:34:00,10/22/2017 23:34:59,1.7,27,16.4,633,26.6,0.9,1.7,2.7,1.94,0.28,1.6,1.88,41.35
10/22/2017 23:35:00,10/22/2017 23:35:59,0.7,27.4,16.3,633.1,26.7,1,1.7,2.9,1.94,1.07,12.43,13.51,37.12
10/22/2017 23:36:00,10/22/2017 23:36:59,0.9,27.1,16.3,633,26.8,0.3,1.6,2.7,1.95,1.69,23.61,25.3,27.98
10/22/2017 23:37:00,10/22/2017 23:37:59,2.2,28,16.2,633,26.9,0.1,1.8,2.7,1.95,1.67,17.37,19.04,26.08
10/22/2017 23:38:00,10/22/2017 23:38:59,1.9,26.8,16.8,633,27,0.6,2,2.5,1.95,5.28,21.03,26.93,26.17
10/22/2017 23:39:00,10/22/2017 23:39:59,1.7,26.9,16.6,633.1,26.9,1.1,1.7,3,1.95,0.71,9.99,9.93,30.45
10/22/2017 23:40:00,10/22/2017 23:40:59,1.3,27.2,16.4,633,26.7,1,1.9,2.5,1.95,1.68,9,10.84,35.28
10/22/2017 23:41:00,10/22/2017 23:41:59,0.6,26.9,16.6,633,26.6,2.3,1.9,2.8,1.94,0.93,7.83,8.77,35.42
10/22/2017 23:42:00,10/22/2017 23:42:59,0.8,26.8,16.7,633,26.4,1.4,1.9,4.7,1.94,0.84,7.46,8.3,38.12
10/22/2017 23:43:00,10/22/2017 23:43:59,0.5,26,16.9,633,26.2,1.5,2.1,5.2,1.94,0.78,7.49,8.26,38.3
10/22/2017 23:44:00,10/22/2017 23:44:59,0.4,26.7,16.7,633,26,1.5,2.3,5.4,1.94,0.72,7.73,8.45,37.32
10/22/2017 23:45:00,10/22/2017 23:45:59,1.8,26.2,16.8,633,25.9,0.7,1.9,2.2,1.94,0.64,7.8,8.44,36.68
10/22/2017 23:46:00,10/22/2017 23:46:59,2.4,25.8,17.1,633,25.9,1,2.6,4,1.94,0.56,7.44,8,39.48
10/22/2017 23:47:00,10/22/2017 23:47:59,2.5,25,17.4,633,26,1.9,2.2,2.6,1.94,0.48,7.08,7.55,41.83
10/22/2017 23:48:00,10/22/2017 23:48:59,3,25.4,17.4,632.9,26,2.1,2.1,3.8,1.94,0.39,6.71,7.1,41.43
10/22/2017 23:49:00,10/22/2017 23:49:59,3,25.7,17.3,632.8,26.1,2,2.2,3.7,1.94,0.35,6.6,6.95,40.78
10/22/2017 23:50:00,10/22/2017 23:50:59,2.1,25.7,17.3,632.9,26.2,2,2,2.3,1.94,0.34,6.46,6.77,40.77
10/22/2017 23:51:00,10/22/2017 23:51:59,1.5,26,17,633,26.3,1.3,2.2,3.9,1.94,0.31,5.95,6.26,41.25
10/22/2017 23:52:00,10/22/2017 23:52:59,2.1,26.3,16.9,633,26.4,0.4,2.2,2.8,1.94,0.29,5.26,5.55,41.38
10/22/2017 23:53:00,10/22/2017 23:53:59,2.3,26,17,633,26.5,0,2.2,3,1.93,0.28,4.69,4.97,41.88
10/22/2017 23:54:00,10/22/2017 23:54:59,2.6,26,17.1,633.1,26.6,0.1,2.2,3,1.93,0.26,4.4,4.66,42.88
10/22/2017 23:55:00,10/22/2017 23:55:59,2,26,17.2,633.1,26.7,0.8,2.7,5.1,1.93,0.26,4.06,4.31,43.02
10/22/2017 23:56:00,10/22/2017 23:56:59,1.8,26,17,633.2,26.8,0.3,2.4,5.8,1.93,0.25,3.65,3.85,42.97
10/22/2017 23:57:00,10/22/2017 23:57:59,1.5,26.8,16.9,633.2,26.9,0.2,2.2,4.5,1.93,0.24,3.06,3.31,43.37
10/22/2017 23:58:00,10/22/2017 23:58:59,1.1,27,16.8,633.3,27.1,0,2.3,4.9,1.93,0.23,2.62,2.85,43.27
10/22/2017 23:59:00,10/22/2017 23:59:59,1,27,16.7,633.3,27.2,0,2.4,4.6,1.93,0.24,2.23,2.47,42.72
10/23/2017 0:00:00,10/23/2017 0:00:59,0.9,27,16.7,633.3,27.3,0,2.4,5.5,1.93,0.23,1.95,2.19,43.05
10/23/2017 0:01:00,10/23/2017 0:01:59,1,26.6,16.8,633.3,27.4,0,2.1,2.9,1.93,0.24,1.77,2.01,43.08
10/23/2017 0:02:00,10/23/2017 0:02:59,0.6,26.3,16.9,633.3,27.3,0.3,2.3,6.6,1.93,0.25,1.63,1.88,43.62
10/23/2017 0:03:00,10/23/2017 0:03:59,0.8,26,16.9,633.2,27.2,0,2.5,4.2,1.93,0.25,1.53,1.78,44.5
10/23/2017 0:04:00,10/23/2017 0:04:59,1.1,26.1,16.9,633.2,27,0,2.1,3.9,1.93,0.25,1.43,1.69,44.77
10/23/2017 0:05:00,10/23/2017 0:05:59,0.9,26.9,16.8,633.2,26.8,0.2,2.1,2.6,1.93,0.26,1.39,1.64,44.4
10/23/2017 0:06:00,10/23/2017 0:06:59,1,27,16.7,633.2,26.7,0.7,2.3,3.4,1.93,0.26,1.34,1.6,43.82
10/23/2017 0:07:00,10/23/2017 0:07:59,1.2,27,16.5,633.1,26.5,0.4,2.4,4.2,1.93,0.27,1.36,1.63,43.42
10/23/2017 0:08:00,10/23/2017 0:08:59,1.8,27,16.4,633.1,26.5,0.1,2.5,4.3,1.93,0.29,1.41,1.71,43
10/23/2017 0:09:00,10/23/2017 0:09:59,1.8,27,16.4,633,26.5,0.6,2.4,4.4,1.93,0.3,1.38,1.68,43.2
10/23/2017 0:10:00,10/23/2017 0:10:59,1.5,27.1,16.4,633,26.6,1,2.2,3.4,1.93,0.3,1.34,1.65,43.58
10/23/2017 0:11:00,10/23/2017 0:11:59,2.4,27,16.5,633,26.6,0.2,2.1,2.8,1.93,0.31,1.31,1.63,43.92
10/23/2017 0:12:00,10/23/2017 0:12:59,1.1,27,16.8,633,26.7,1.3,3,4.7,1.93,0.32,1.26,1.58,43.77
10/23/2017 0:13:00,10/23/2017 0:13:59,2.3,26.5,16.9,633,26.8,0.7,2.1,3.3,1.93,0.32,1.18,1.49,44.33
10/23/2017 0:14:00,10/23/2017 0:14:59,1.7,26,17.1,633.1,26.9,1.4,2.3,3.8,1.93,0.32,1.06,1.38,45.37
10/23/2017 0:15:00,10/23/2017 0:15:59,1.1,27,17,633.1,27,1.5,2,2.6,1.93,0.32,0.92,1.24,44.42
10/23/2017 0:16:00,10/23/2017 0:16:59,1.3,27,16.9,633.2,27.1,0.9,2.2,5.1,1.93,0.31,0.8,1.11,43.9
10/23/2017 0:17:00,10/23/2017 0:17:59,1.4,26.4,16.9,633.3,27.2,0.5,2.4,4.2,1.93,0.31,0.77,1.08,43.45
10/23/2017 0:18:00,10/23/2017 0:18:59,0.5,26.3,17,633.3,27.3,0.9,2.2,3.7,1.93,0.31,0.76,1.07,43.68
10/23/2017 0:19:00,10/23/2017 0:19:59,0.9,27,16.9,633.3,27.2,0.1,2.1,2.7,1.93,0.3,0.75,1.05,43.72
10/23/2017 0:20:00,10/23/2017 0:20:59,1.3,27,16.8,633.2,27,0,2.1,5.8,1.93,0.3,0.76,1.06,42.87
10/23/2017 0:21:00,10/23/2017 0:21:59,1.1,27,16.8,633.2,26.9,0,1.9,2.2,1.93,0.3,0.77,1.07,42.93
10/23/2017 0:22:00,10/23/2017 0:22:59,0.5,27.3,16.7,633.3,26.7,0.3,2.3,5,1.93,0.3,0.8,1.1,43.1
10/23/2017 0:23:00,10/23/2017 0:23:59,0.5,27.6,16.6,633.4,26.4,0,2.3,3,1.93,0.29,0.83,1.13,42.13
10/23/2017 0:24:00,10/23/2017 0:24:59,0.8,27,16.6,633.4,26.4,0,2.1,3.3,1.93,0.29,0.85,1.14,41.57
10/23/2017 0:25:00,10/23/2017 0:25:59,1.4,27.1,16.5,633.4,26.5,0,2.3,4.7,1.93,0.29,0.9,1.19,42.92
10/23/2017 0:26:00,10/23/2017 0:26:59,1.8,28.1,16.2,633.4,26.6,0.1,2.1,3,1.93,0.31,1.75,2.06,41.08
10/23/2017 0:27:00,10/23/2017 0:27:59,2.6,27.7,16.3,633.4,26.7,0,2,3.6,1.93,0.32,2.47,2.79,37.88
10/23/2017 0:28:00,10/23/2017 0:28:59,4.2,26.4,17.1,633.5,26.8,0.5,2,2.7,1.93,0.32,2.63,2.95,39.9
10/23/2017 0:29:00,10/23/2017 0:29:59,3.3,26.1,17.3,633.4,26.9,2.7,2.2,3.5,1.92,0.32,2.6,2.92,43.33
10/23/2017 0:30:00,10/23/2017 0:30:59,2.7,27.6,16.5,633.3,26.9,1.6,2.3,5.5,1.95,0.54,4.61,6.82,41.08
10/23/2017 0:31:00,10/23/2017 0:31:59,4,27,16.9,633.4,27,0.7,2.3,4,2,2.54,15.15,17.69,34.07
10/23/2017 0:32:00,10/23/2017 0:32:59,2.7,26.1,17.3,633.5,27,1.6,1.8,2,2,1.42,14.21,15.63,31.53
10/23/2017 0:33:00,10/23/2017 0:33:59,2.4,26.8,17.1,633.5,26.8,1.3,2.5,3.5,2.01,2.01,15.87,17.88,31.38
10/23/2017 0:34:00,10/23/2017 0:34:59,4.2,27,17.1,633.6,26.7,0.9,2.7,4.5,2.06,10.97,18.82,29.78,28.2
10/23/2017 0:35:00,10/23/2017 0:35:59,4.4,27.7,16.9,633.6,26.5,0.7,3.3,10.3,2.08,10.15,18.32,28.02,24.97
10/23/2017 0:36:00,10/23/2017 0:36:59,4.4,27.4,16.9,633.7,26.3,0.5,3.3,8.2,1.98,3.53,7.07,10.59,31.15
10/23/2017 0:37:00,10/23/2017 0:37:59,4.7,27.3,17,633.7,26.1,0.2,2.5,6.3,1.99,8.11,11.02,19.13,35.6
10/23/2017 0:38:00,10/23/2017 0:38:59,5.9,26.9,17.2,633.6,26.1,0.2,2.5,4.5,2.03,10.39,11.14,21.53,33.47
10/23/2017 0:39:00,10/23/2017 0:39:59,5.1,27,17.1,633.6,26.2,0.6,3.4,13,2.03,9.21,14.29,23.5,31.87
10/23/2017 0:40:00,10/23/2017 0:40:59,7.3,26.4,17.4,633.7,26.3,0.2,3.6,8.5,2,7.93,17.97,25.9,33.93
10/23/2017 0:41:00,10/23/2017 0:41:59,7.4,26.5,17.5,633.6,26.4,0.1,5.4,22.4,2.02,7.87,8.98,20.03,25.02
10/23/2017 0:42:00,10/23/2017 0:42:59,6.7,26,17.7,633.5,26.5,0.8,3.1,5.2,2.19,30.23,21.28,52.88,22.28
10/23/2017 0:43:00,10/23/2017 0:43:59,4.6,26.6,17.4,633.3,26.6,0.7,1.8,2.1,2.19,20.86,19.3,40.16,34.3
10/23/2017 0:44:00,10/23/2017 0:44:59,4.7,27,17.1,633.3,26.7,0,2,2.9,1.94,0.3,1.06,1.35,42.07
10/23/2017 0:45:00,10/23/2017 0:45:59,4.7,27,17.2,633.3,26.8,0,1.9,2.8,1.93,0.15,0.42,0.56,42.63
10/23/2017 0:46:00,10/23/2017 0:46:59,6.3,27.8,16.9,633.2,26.9,0,10.3,38.9,1.93,0.12,0.47,0.59,42.32
10/23/2017 0:47:00,10/23/2017 0:47:59,9.4,25.7,17.8,633.3,27,0.1,6.6,65.3,1.98,2.36,0.93,3.77,41.33
10/23/2017 0:48:00,10/23/2017 0:48:59,7.1,25,18,633.3,27.1,0.5,2.4,5,1.97,1.85,2.26,4.11,39.58
10/23/2017 0:49:00,10/23/2017 0:49:59,6.1,25.4,17.9,633.3,27.2,0.9,2,4.1,1.92,0.23,0.41,0.63,42.13
